fuente,Producto 2,mes,Agru. Ciclo,Fecha Seguimiento,Cuentas Norm,Saldo Norm,Cuentas Pendientes ,Saldo Pendiente,Momentos,Saldo Norm x Dia,
MasterCard,Alkosto MasterCard,202204,CICLO 3,20220326,1383,2974107671,31382,67800209650,09,559993116,
MasterCard,Alkosto MasterCard,202204,CICLO 3,20220327,1559,3341396358,31206,67432920963,10,367288687,
MasterCard,Alkosto MasterCard,202204,CICLO 3,20220328,2014,4403089404,30751,66371227917,11,1061693046,
MasterCard,Alkosto MasterCard,202204,CICLO 3,20220329,2416,5330723728,30349,65443593593,12,927634324,
MasterCard,Alkosto MasterCard,202204,CICLO 3,20220330,2992,6654373281,29773,64119944040,13,1323649553,
MasterCard,Alkosto MasterCard,202204,CICLO 3,20220331,3792,8231514819,28973,62542802502,14,1577141538,
MasterCard,Alkosto MasterCard,202204,CICLO 3,20220401,4916,10672960352,27849,60101356969,15,2441445533,
MasterCard,Alkosto MasterCard,202204,CICLO 3,20220402,5745,12363209331,27020,58411107990,16,1690248979,
MasterCard,Alkosto MasterCard,202204,CICLO 3,20220403,6416,13612904909,26349,57161412412,17,1249695578,
MasterCard,Alkosto MasterCard,202204,CICLO 3,20220404,8058,16917972222,24707,53856345099,18,3305067313,
MasterCard,Alkosto MasterCard,202204,CICLO 3,20220405,9565,19884206303,23200,50890111018,19,2966234081,
MasterCard,Alkosto MasterCard,202204,CICLO 3,20220406,11213,23074607683,21552,47699709638,20,3190401380,
MasterCard,Alkosto MasterCard,202204,CICLO 3,20220407,12686,26279669031,20079,44494648290,21,3205061348,
MasterCard,Alkosto MasterCard,202204,CICLO 3,20220408,14476,30098326083,18289,40675991238,22,3818657052,
MasterCard,Alkosto MasterCard,202204,CICLO 3,20220409,16046,33421396435,16719,37352920886,23,3323070352,
MasterCard,Alkosto MasterCard,202204,CICLO 3,20220410,17478,36296644873,15287,34477672448,24,2875248438,
MasterCard,Alkosto MasterCard,202204,CICLO 3,20220411,22201,46223491103,10564,24550826218,25,9926846230,
MasterCard,Alkosto MasterCard,202204,CICLO 3,20220412,24270,51110041503,8495,19664275818,26,4886550400,
MasterCard,Alkosto MasterCard,202204,CICLO 3,20220413,25778,54552207166,6987,16222110155,27,3442165663,
MasterCard,Alkosto MasterCard,202204,CICLO 3,20220414,26174,55428033601,6591,15346283720,28,875826435,
MasterCard,Alkosto MasterCard,202204,CICLO 3,20220415,26348,55803942780,6417,14970374541,29,375909179,
MasterCard,Alkosto MasterCard,202204,CICLO 3,20220416,26696,56658516063,6069,14115801258,30,854573283,
MasterCard,Alkosto MasterCard,202204,CICLO 3,20220417,26940,57158507606,5825,13615809715,31,499991543,
MasterCard,Carulla MasterCard,202201,CICLO 1,20211210,38,211883778,5053,23692825058,01,211883778,
MasterCard,Carulla MasterCard,202201,CICLO 1,20211211,55,273493504,5036,23631215332,02,61609726,
MasterCard,Carulla MasterCard,202201,CICLO 1,20211212,70,336616071,5021,23568092765,03,63122567,
MasterCard,Carulla MasterCard,202201,CICLO 1,20211213,113,524377497,4978,23380331339,04,187761426,
MasterCard,Carulla MasterCard,202201,CICLO 1,20211214,158,724742670,4933,23179966166,05,200365173,
MasterCard,Carulla MasterCard,202201,CICLO 1,20211215,212,983911136,4879,22920797700,06,259168466,
MasterCard,Carulla MasterCard,202201,CICLO 1,20211216,267,1243141151,4824,22661567685,07,259230015,
MasterCard,Carulla MasterCard,202201,CICLO 1,20211217,331,1520510465,4760,22384198371,08,277369314,
MasterCard,Carulla MasterCard,202201,CICLO 1,20211218,402,1886556078,4689,22018152758,09,366045613,
MasterCard,Carulla MasterCard,202201,CICLO 1,20211219,449,2006702455,4642,21898006381,10,120146377,
MasterCard,Carulla MasterCard,202201,CICLO 1,20211220,584,2514130001,4507,21390578835,11,507427546,
MasterCard,Carulla MasterCard,202201,CICLO 1,20211221,707,2998261518,4384,20906447318,12,484131517,
MasterCard,Carulla MasterCard,202201,CICLO 1,20211222,830,3548813266,4261,20355895570,13,550551748,
MasterCard,Carulla MasterCard,202201,CICLO 1,20211223,944,4200509502,4147,19704199334,14,651696236,
MasterCard,Carulla MasterCard,202201,CICLO 1,20211224,1008,4479724208,4083,19424984628,15,279214706,
MasterCard,Carulla MasterCard,202201,CICLO 1,20211225,1031,4587879849,4060,19316828987,16,108155641,
MasterCard,Carulla MasterCard,202201,CICLO 1,20211226,1076,4803935887,4015,19100772949,17,216056038,
MasterCard,Carulla MasterCard,202201,CICLO 1,20211227,1241,5570137133,3850,18334571703,18,766201246,
MasterCard,Carulla MasterCard,202201,CICLO 1,20211228,1406,6255009608,3685,17649699228,19,684872475,
MasterCard,Carulla MasterCard,202201,CICLO 1,20211229,1581,7051987342,3510,16852721494,20,796977734,
MasterCard,Carulla MasterCard,202201,CICLO 1,20211230,1784,8106585051,3307,15798123785,21,1054597709,
MasterCard,Carulla MasterCard,202201,CICLO 1,20211231,1937,8846449892,3154,15058258944,22,739864841,
MasterCard,Carulla MasterCard,202201,CICLO 1,20220101,2012,9177478139,3079,14727230697,23,331028247,
MasterCard,Carulla MasterCard,202201,CICLO 1,20220102,2192,9929378141,2899,13975330695,24,751900002,
MasterCard,Carulla MasterCard,202201,CICLO 1,20220103,2960,13513234674,2131,10391474162,25,3583856533,
MasterCard,Carulla MasterCard,202201,CICLO 1,20220104,3373,15480602566,1718,8424106270,26,1967367892,
MasterCard,Carulla MasterCard,202201,CICLO 1,20220105,3739,17115701164,1352,6789007672,27,1635098598,
MasterCard,Carulla MasterCard,202201,CICLO 3,20211220,8,26369380,1933,6998992621,01,26369380,
MasterCard,Carulla MasterCard,202201,CICLO 3,20211221,19,83948868,1922,6941413133,02,57579488,
MasterCard,Carulla MasterCard,202201,CICLO 3,20211222,38,145087240,1903,6880274761,03,61138372,
MasterCard,Carulla MasterCard,202201,CICLO 3,20211223,57,205372017,1884,6819989984,04,60284777,
MasterCard,Carulla MasterCard,202201,CICLO 3,20211224,79,318277010,1862,6707084991,05,112904993,
MasterCard,Carulla MasterCard,202201,CICLO 3,20211225,90,349354576,1851,6676007425,06,31077566,
MasterCard,Carulla MasterCard,202201,CICLO 3,20211226,99,366670255,1842,6658691746,07,17315679,
MasterCard,Carulla MasterCard,202201,CICLO 3,20211227,139,476435811,1802,6548926190,08,109765556,
MasterCard,Carulla MasterCard,202201,CICLO 3,20211228,176,556358675,1765,6469003326,09,79922864,
MasterCard,Carulla MasterCard,202201,CICLO 3,20211229,212,685504754,1729,6339857247,10,129146079,
MasterCard,Carulla MasterCard,202201,CICLO 3,20211230,248,787967145,1693,6237394856,11,102462391,
MasterCard,Carulla MasterCard,202201,CICLO 3,20211231,274,840909771,1667,6184452230,12,52942626,
MasterCard,Carulla MasterCard,202201,CICLO 3,20220101,285,862018906,1656,6163343095,13,21109135,
MasterCard,Carulla MasterCard,202201,CICLO 3,20220102,303,917610460,1638,6107751541,14,55591554,
MasterCard,Carulla MasterCard,202201,CICLO 3,20220103,374,1130062504,1567,5895299497,15,212452044,
MasterCard,Carulla MasterCard,202201,CICLO 3,20220104,463,1408162627,1478,5617199374,16,278100123,
MasterCard,Carulla MasterCard,202201,CICLO 3,20220105,533,1611479374,1408,5413882627,17,203316747,
MasterCard,Carulla MasterCard,202201,CICLO 3,20220106,608,1843520930,1333,5181841071,18,232041556,
MasterCard,Carulla MasterCard,202201,CICLO 3,20220107,714,2274274820,1227,4751087181,19,430753890,
MasterCard,Carulla MasterCard,202201,CICLO 3,20220108,764,2407410814,1177,4617951187,20,133135994,
MasterCard,Carulla MasterCard,202201,CICLO 3,20220109,797,2540493069,1144,4484868932,21,133082255,
MasterCard,Carulla MasterCard,202201,CICLO 3,20220110,866,2784384042,1075,4240977959,22,243890973,
MasterCard,Carulla MasterCard,202201,CICLO 3,20220111,1131,3646158862,810,3379203139,23,861774820,
MasterCard,Carulla MasterCard,202201,CICLO 3,20220112,1318,4251837237,623,2773524764,24,605678375,
MasterCard,Carulla MasterCard,202201,CICLO 3,20220113,1447,4742286836,494,2283075165,25,490449599,
MasterCard,Carulla MasterCard,202510,CICLO 1,20220111,33,108487049,5037,23486270466,01,108487049,
MasterCard,Carulla MasterCard,202510,CICLO 1,20220112,74,240135849,4996,23354621666,02,131648800,
MasterCard,Carulla MasterCard,202510,CICLO 1,20220113,107,370421290,4963,23224336225,03,130285441,
MasterCard,Carulla MasterCard,202510,CICLO 1,20220114,148,526090239,4922,23068667276,04,155668949,
MasterCard,Carulla MasterCard,202510,CICLO 1,20220115,204,682544211,4866,22912213304,05,156453972,
MasterCard,Carulla MasterCard,202510,CICLO 1,20220116,232,823727123,4838,22771030392,06,141182912,
MasterCard,Carulla MasterCard,202510,CICLO 1,20220117,286,963222639,4784,22631534876,07,139495516,
MasterCard,Carulla MasterCard,202510,CICLO 1,20220118,356,1219803573,4714,22374953942,08,256580934,
MasterCard,Carulla MasterCard,202510,CICLO 1,20220119,429,1478968824,4641,22115788691,09,259165251,
MasterCard,Carulla MasterCard,202510,CICLO 1,20220120,498,1734092252,4572,21860665263,10,255123428,
MasterCard,Carulla MasterCard,202510,CICLO 1,20220121,555,1972812505,4515,21621945010,11,238720253,
MasterCard,Carulla MasterCard,202510,CICLO 1,20220122,591,2155208646,4479,21439548869,12,182396141,
MasterCard,Carulla MasterCard,202510,CICLO 1,20220123,616,2254758704,4454,21339998811,13,99550058,
MasterCard,Carulla MasterCard,202510,CICLO 1,20220124,680,2492961337,4390,21101796178,14,238202633,
MasterCard,Carulla MasterCard,202510,CICLO 1,20220125,806,3048699207,4264,20546058308,15,555737870,
MasterCard,Carulla MasterCard,202510,CICLO 1,20220126,926,3657961334,4144,19936796181,16,609262127,
MasterCard,Carulla MasterCard,202510,CICLO 1,20220127,1036,4178763628,4034,19415993887,17,520802294,
MasterCard,Carulla MasterCard,202510,CICLO 1,20220128,1228,5197802715,3842,18396954800,18,1019039087,
MasterCard,Carulla MasterCard,202510,CICLO 1,20220129,1329,5706221034,3741,17888536481,19,508418319,
MasterCard,Carulla MasterCard,202510,CICLO 1,20220130,1398,5946753090,3672,17648004425,20,240532056,
MasterCard,Carulla MasterCard,202510,CICLO 1,20220131,1717,7517460416,3353,16077297099,21,1570707326,
MasterCard,Carulla MasterCard,202510,CICLO 1,20251001,2135,9407342519,2935,14187414996,22,1889882103,
MasterCard,Carulla MasterCard,202510,CICLO 1,20251002,2628,11662710061,2442,11932047454,23,2255367542,
MasterCard,Carulla MasterCard,202510,CICLO 1,20251003,3168,14025184506,1902,9569573009,24,2362474445,
MasterCard,Carulla MasterCard,202510,CICLO 1,20251004,3502,15530025184,1568,8064732331,25,1504840678,
MasterCard,Carulla MasterCard,202510,CICLO 1,20251005,3661,16369953317,1409,7224804198,26,839928133,
MasterCard,Carulla MasterCard,202510,CICLO 3,20220118,6,19288052,1815,6306024260,01,19288052,
MasterCard,Carulla MasterCard,202510,CICLO 3,20220119,15,57517966,1806,6267794346,02,38229914,
MasterCard,Carulla MasterCard,202510,CICLO 3,20220120,20,81989454,1801,6243322858,03,24471488,
MasterCard,Carulla MasterCard,202510,CICLO 3,20220121,32,141671365,1789,6183640947,04,59681911,
MasterCard,Carulla MasterCard,202510,CICLO 3,20220122,48,192136947,1773,6133175365,05,50465582,
MasterCard,Carulla MasterCard,202510,CICLO 3,20220123,64,220083080,1757,6105229232,06,27946133,
MasterCard,Carulla MasterCard,202510,CICLO 3,20220124,89,272665154,1732,6052647158,07,52582074,
MasterCard,Carulla MasterCard,202510,CICLO 3,20220125,115,341968040,1706,5983344272,08,69302886,
MasterCard,Carulla MasterCard,202510,CICLO 3,20220126,146,412559334,1675,5912752978,09,70591294,
MasterCard,Carulla MasterCard,202510,CICLO 3,20220127,166,470650945,1655,5854661367,10,58091611,
MasterCard,Carulla MasterCard,202510,CICLO 3,20220128,192,561048285,1629,5764264027,11,90397340,
MasterCard,Carulla MasterCard,202510,CICLO 3,20220129,204,595587314,1617,5729724998,12,34539029,
MasterCard,Carulla MasterCard,202510,CICLO 3,20220130,216,624245200,1605,5701067112,13,28657886,
MasterCard,Carulla MasterCard,202510,CICLO 3,20220131,265,775026991,1556,5550285321,14,150781791,
MasterCard,Carulla MasterCard,202510,CICLO 3,20251001,341,990726428,1480,5334585884,15,215699437,
MasterCard,Carulla MasterCard,202510,CICLO 3,20251002,422,1248190329,1399,5077121983,16,257463901,
MasterCard,Carulla MasterCard,202510,CICLO 3,20251003,488,1440047977,1333,4885264335,17,191857648,
MasterCard,Carulla MasterCard,202510,CICLO 3,20251004,564,1693633440,1257,4631678872,18,253585463,
MasterCard,Carulla MasterCard,202510,CICLO 3,20251005,600,1807883296,1221,4517429016,19,114249856,
MasterCard,Carulla MasterCard,202510,CICLO 3,20251006,627,1914358784,1194,4410953528,20,106475488,
MasterCard,Carulla MasterCard,202510,CICLO 3,20251007,719,2135848957,1102,4189463355,21,221490173,
MasterCard,Carulla MasterCard,202510,CICLO 3,20251008,831,2498843636,990,3826468676,22,362994679,
MasterCard,Carulla MasterCard,202510,CICLO 3,20251009,956,2972963446,865,3352348866,23,474119810,
MasterCard,Carulla MasterCard,202510,CICLO 3,20251010,1165,3711549955,656,2613762357,24,738586509,
MasterCard,Carulla MasterCard,202510,CICLO 3,20251011,1289,4112014694,532,2213297618,25,400464739,
MasterCard,Carulla MasterCard,202510,CICLO 3,20251012,1352,4283569099,469,2041743213,26,171554405,
MasterCard,Carulla MasterCard,202203,CICLO 1,20251010,27,95931165,5186,24086417881,01,95931165,
MasterCard,Carulla MasterCard,202203,CICLO 1,20251011,68,264733609,5145,23917615437,02,168802444,
MasterCard,Carulla MasterCard,202203,CICLO 1,20251012,88,316721681,5125,23865627365,03,51988072,
MasterCard,Carulla MasterCard,202203,CICLO 1,20251013,97,356817652,5116,23825531394,04,40095971,
MasterCard,Carulla MasterCard,202203,CICLO 1,20251014,135,515947077,5078,23666401969,05,159129425,
MasterCard,Carulla MasterCard,202203,CICLO 1,20251015,171,697564095,5042,23484784951,06,181617018,
MasterCard,Carulla MasterCard,202203,CICLO 1,20251016,216,898092648,4997,23284256398,07,200528553,
MasterCard,Carulla MasterCard,202203,CICLO 1,20251017,255,1038998672,4958,23143350374,08,140906024,
MasterCard,Carulla MasterCard,202203,CICLO 1,20251018,350,1348153232,4863,22834195814,09,309154560,
MasterCard,Carulla MasterCard,202203,CICLO 1,20251019,398,1506428114,4815,22675920932,10,158274882,
MasterCard,Carulla MasterCard,202203,CICLO 1,20251020,424,1603037396,4789,22579311650,11,96609282,
MasterCard,Carulla MasterCard,202203,CICLO 1,20251021,511,1886824495,4702,22295524551,12,283787099,
MasterCard,Carulla MasterCard,202203,CICLO 1,20251022,590,2195138683,4623,21987210363,13,308314188,
MasterCard,Carulla MasterCard,202203,CICLO 1,20251023,682,2607036024,4531,21575313022,14,411897341,
MasterCard,Carulla MasterCard,202203,CICLO 1,20251024,766,3039646046,4447,21142703000,15,432610022,
MasterCard,Carulla MasterCard,202203,CICLO 1,20251025,935,3868868675,4278,20313480371,16,829222629,
MasterCard,Carulla MasterCard,202203,CICLO 1,20251026,1046,4407479446,4167,19774869600,17,538610771,
MasterCard,Carulla MasterCard,202203,CICLO 1,20251027,1128,4737855643,4085,19444493403,18,330376197,
MasterCard,Carulla MasterCard,202203,CICLO 1,20251028,1391,6066201316,3822,18116147730,19,1328345673,
MasterCard,Carulla MasterCard,202203,CICLO 1,20220301,1902,8586180807,3311,15596168239,20,2519979491,
MasterCard,Carulla MasterCard,202203,CICLO 1,20220302,2392,10671312403,2821,13511036643,21,2085131596,
MasterCard,Carulla MasterCard,202203,CICLO 1,20220303,3172,14148210732,2041,10034138314,22,3476898329,
MasterCard,Carulla MasterCard,202203,CICLO 1,20220304,3584,16139575186,1629,8042773860,23,1991364454,
MasterCard,Carulla MasterCard,202203,CICLO 1,20220305,3776,16953500210,1437,7228848836,24,813925024,
MasterCard,Carulla MasterCard,202203,CICLO 1,20220306,3852,17238223397,1361,6944125649,25,284723187,
MasterCard,Carulla MasterCard,202203,CICLO 3,20251018,7,22342776,1873,6545102403,01,22342776,
MasterCard,Carulla MasterCard,202203,CICLO 3,20251019,10,29393287,1870,6538051892,02,7050511,
MasterCard,Carulla MasterCard,202203,CICLO 3,20251020,15,49092088,1865,6518353091,03,19698801,
MasterCard,Carulla MasterCard,202203,CICLO 3,20251021,26,76934453,1854,6490510726,04,27842365,
MasterCard,Carulla MasterCard,202203,CICLO 3,20251022,35,131982412,1845,6435462767,05,55047959,
MasterCard,Carulla MasterCard,202203,CICLO 3,20251023,47,190353637,1833,6377091542,06,58371225,
MasterCard,Carulla MasterCard,202203,CICLO 3,20251024,85,340256555,1795,6227188624,07,149902918,
MasterCard,Carulla MasterCard,202203,CICLO 3,20251025,124,415706925,1756,6151738254,08,75450370,
MasterCard,Carulla MasterCard,202203,CICLO 3,20251026,140,465627181,1740,6101817998,09,49920256,
MasterCard,Carulla MasterCard,202203,CICLO 3,20251027,154,538024852,1726,6029420327,10,72397671,
MasterCard,Carulla MasterCard,202203,CICLO 3,20251028,185,630118341,1695,5937326838,11,92093489,
MasterCard,Carulla MasterCard,202203,CICLO 3,20220301,256,873715464,1624,5693729715,12,243597123,
MasterCard,Carulla MasterCard,202203,CICLO 3,20220302,320,1060291517,1560,5507153662,13,186576053,
MasterCard,Carulla MasterCard,202203,CICLO 3,20220303,403,1329283833,1477,5238161346,14,268992316,
MasterCard,Carulla MasterCard,202203,CICLO 3,20220304,479,1590791951,1401,4976653228,15,261508118,
MasterCard,Carulla MasterCard,202203,CICLO 3,20220305,524,1746295768,1356,4821149411,16,155503817,
MasterCard,Carulla MasterCard,202203,CICLO 3,20220306,547,1798061288,1333,4769383891,17,51765520,
MasterCard,Carulla MasterCard,202203,CICLO 3,20220307,659,2117411719,1221,4450033460,18,319350431,
MasterCard,Carulla MasterCard,202203,CICLO 3,20220308,763,2497414068,1117,4070031111,19,380002349,
MasterCard,Carulla MasterCard,202203,CICLO 3,20220309,906,2952591309,974,3614853870,20,455177241,
MasterCard,Carulla MasterCard,202203,CICLO 3,20220310,1093,3589316253,787,2978128926,21,636724944,
MasterCard,Carulla MasterCard,202203,CICLO 3,20220311,1305,4288050772,575,2279394407,22,698734519,
MasterCard,Carulla MasterCard,202203,CICLO 3,20220312,1377,4478244126,503,2089201053,23,190193354,
MasterCard,Carulla MasterCard,202203,CICLO 3,20220313,1406,4612569544,474,1954875635,24,134325418,
MasterCard,Carulla MasterCard,202204,CICLO 1,20220310,18,59918945,5157,23258757586,01,59918945,
MasterCard,Carulla MasterCard,202204,CICLO 1,20220311,63,248822984,5112,23069853547,02,188904039,
MasterCard,Carulla MasterCard,202204,CICLO 1,20220312,85,329840835,5090,22988835696,03,81017851,
MasterCard,Carulla MasterCard,202204,CICLO 1,20220313,100,361496917,5075,22957179614,04,31656082,
MasterCard,Carulla MasterCard,202204,CICLO 1,20220314,148,534195522,5027,22784481009,05,172698605,
MasterCard,Carulla MasterCard,202204,CICLO 1,20220315,205,757601382,4970,22561075149,06,223405860,
